INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTSTK    ,LT        ,27/10/2022,00001680.00,PE      ,00000000.10,00000000.10,00000000.05,00000000.05,000000000015900,              900,              003,              003,        1512060.00,             60.00
OPTSTK    ,LT        ,27/10/2022,00001700.00,CE      ,00000258.00,00000259.00,00000249.00,00000257.00,000000000010200,             8400,              028,              025,       16403445.00,        2123445.00
OPTSTK    ,LT        ,27/10/2022,00001700.00,PE      ,00000000.15,00000000.30,00000000.05,00000000.05,000000000086400,            30900,              103,              056,       52532940.00,           2940.00
OPTSTK    ,LT        ,27/10/2022,00001720.00,PE      ,00000000.05,00000000.05,00000000.05,00000000.05,000000000013500,             2100,              007,              001,        3612105.00,            105.00
OPTSTK    ,LT        ,27/10/2022,00001740.00,PE      ,00000000.10,00000000.20,00000000.10,00000000.15,000000000016800,             3900,              013,              004,        6786495.00,            495.00
OPTSTK    ,LT        ,27/10/2022,00001760.00,PE      ,00000000.05,00000000.10,00000000.05,00000000.10,000000000014700,             2100,              007,              006,        3696135.00,            135.00
OPTSTK    ,LT        ,27/10/2022,00001780.00,PE      ,00000000.10,00000000.10,00000000.05,00000000.10,000000000010500,             6000,              020,              007,       10680465.00,            465.00
OPTSTK    ,LT        ,27/10/2022,00001800.00,CE      ,00000156.00,00000159.65,00000148.50,00000153.85,000000000029700,            10200,              034,              028,       19917870.00,        1557870.00
OPTSTK    ,LT        ,27/10/2022,00001800.00,PE      ,00000000.05,00000000.15,00000000.05,00000000.10,000000000126300,            30300,              101,              052,       54542295.00,           2295.00
OPTSTK    ,LT        ,27/10/2022,00001820.00,CE      ,00000138.40,00000138.40,00000131.70,00000131.70,000000000014700,             1800,              006,              005,        3519225.00,         243225.00
OPTSTK    ,LT        ,27/10/2022,00001820.00,PE      ,00000000.15,00000000.20,00000000.05,00000000.05,000000000056400,             3900,              013,              011,        7098405.00,            405.00
OPTSTK    ,LT        ,27/10/2022,00001840.00,CE      ,00000117.15,00000120.00,00000108.05,00000114.45,000000000238200,           136200,              454,              221,      265757715.00,       15149715.00
OPTSTK    ,LT        ,27/10/2022,00001840.00,PE      ,00000000.05,00000000.30,00000000.05,00000000.10,000000000278100,            81300,              271,              202,      149605530.00,          13530.00
OPTSTK    ,LT        ,27/10/2022,00001860.00,CE      ,00000098.40,00000100.00,00000088.00,00000095.35,000000000028200,            22500,              075,              059,       43953750.00,        2103750.00
OPTSTK    ,LT        ,27/10/2022,00001860.00,PE      ,00000000.10,00000000.45,00000000.05,00000000.10,000000000098100,            56400,              188,              116,      104910990.00,           6990.00
OPTSTK    ,LT        ,27/10/2022,00001880.00,CE      ,00000080.00,00000080.00,00000067.00,00000071.30,000000000078900,            15300,              051,              040,       29882715.00,        1118715.00
OPTSTK    ,LT        ,27/10/2022,00001880.00,PE      ,00000000.25,00000000.60,00000000.05,00000000.10,000000000101400,            28800,              096,              073,       54146460.00,           2460.00
OPTSTK    ,LT        ,27/10/2022,00001900.00,CE      ,00000050.45,00000065.00,00000046.00,00000055.85,000000000235200,            87600,              292,              250,      171205680.00,        4765680.00
OPTSTK    ,LT        ,27/10/2022,00001900.00,PE      ,00000000.60,00000000.60,00000000.05,00000000.05,000000000241200,           172800,              576,              259,      328334655.00,          14655.00
OPTSTK    ,LT        ,27/10/2022,00001920.00,CE      ,00000035.90,00000045.50,00000024.80,00000035.20,000000000174900,            95700,              319,              281,      186922275.00,        3178275.00
OPTSTK    ,LT        ,27/10/2022,00001920.00,PE      ,00000000.40,00000000.40,00000000.05,00000000.05,000000000174300,           273300,              911,              321,      524758575.00,          22575.00
OPTSTK    ,LT        ,27/10/2022,00001940.00,CE      ,00000011.65,00000025.50,00000002.65,00000015.50,000000000368400,           571200,             1904,             1652,     1116757200.00,        8629200.00
OPTSTK    ,LT        ,27/10/2022,00001940.00,PE      ,00000000.20,00000002.45,00000000.05,00000000.05,000000000212100,           658800,             2196,             1506,     1278331440.00,         259440.00
OPTSTK    ,LT        ,27/10/2022,00001960.00,CE      ,00000008.35,00000010.50,00000000.05,00000000.35,000000000162600,          1020900,             3403,             2651,     2004312870.00,        3348870.00
OPTSTK    ,LT        ,27/10/2022,00001960.00,PE      ,00000010.00,00000016.00,00000003.00,00000003.90,000000000012000,            34500,              115,              111,       67898190.00,         278190.00
OPTSTK    ,LT        ,27/10/2022,00001980.00,CE      ,00000002.95,00000004.80,00000000.05,00000000.15,000000000050700,           474900,             1583,             1202,      940892115.00,         590115.00
OPTSTK    ,LT        ,27/10/2022,00001980.00,PE      ,00000018.00,00000032.60,00000018.00,00000021.05,000000000006900,             2100,              007,              007,        4213965.00,          55965.00
OPTSTK    ,LT        ,27/10/2022,00002000.00,CE      ,00000001.15,00000001.40,00000000.05,00000000.05,000000000147600,           378600,             1262,              797,      757346340.00,         146340.00
OPTSTK    ,LT        ,27/10/2022,00002000.00,PE      ,00000037.00,00000053.20,00000035.00,00000040.95,000000000016200,            45000,              150,              062,       91973250.00,        1973250.00
OPTSTK    ,LT        ,27/10/2022,00002020.00,CE      ,00000000.50,00000000.65,00000000.05,00000000.05,000000000048900,            80700,              269,              191,      163031145.00,          17145.00
OPTSTK    ,LT        ,27/10/2022,00002040.00,CE      ,00000000.10,00000000.30,00000000.05,00000000.05,000000000030900,            17400,              058,              046,       35498220.00,           2220.00
OPTSTK    ,LT        ,27/10/2022,00002060.00,CE      ,00000000.20,00000000.25,00000000.05,00000000.10,000000000029100,            31500,              105,              049,       64892460.00,           2460.00
OPTSTK    ,LT        ,27/10/2022,00002080.00,CE      ,00000000.20,00000000.25,00000000.05,00000000.05,000000000015300,            11400,              038,              021,       23713500.00,           1500.00
OPTSTK    ,LT        ,27/10/2022,00002100.00,CE      ,00000000.15,00000000.15,00000000.05,00000000.10,000000000055500,            56400,              188,              067,      118443870.00,           3870.00
OPTSTK    ,LT        ,27/10/2022,00002100.00,PE      ,00000148.50,00000148.50,00000148.50,00000148.50,000000000003900,              600,              002,              002,        1349100.00,          89100.00
OPTSTK    ,LT        ,27/10/2022,00002140.00,CE      ,00000000.05,00000000.20,00000000.05,00000000.15,000000000003900,             3600,              012,              005,        7704375.00,            375.00
OPTSTK    ,LT        ,27/10/2022,00002200.00,CE      ,00000000.05,00000000.10,00000000.05,00000000.05,000000000032400,             5700,              019,              016,       12540300.00,            300.00
OPTSTK    ,LT        ,27/10/2022,00002200.00,PE      ,00000252.00,00000252.00,00000251.00,00000251.00,000000000000000,              900,              003,              002,        2206200.00,         226200.00
OPTSTK    ,LT        ,27/10/2022,00002240.00,CE      ,00000000.05,00000000.70,00000000.05,00000000.05,000000000001800,             5400,              018,              018,       12097050.00,           1050.00
OPTSTK    ,LT        ,27/10/2022,00002240.00,PE      ,00000289.00,00000292.00,00000287.00,00000292.00,000000000000000,             4800,              016,              016,       12142350.00,        1390350.00
OPTSTK    ,LT        ,24/11/2022,00001240.00,CE      ,00000710.00,00000719.00,00000710.00,00000719.00,000000000006600,             6600,              022,              014,       12893400.00,        4709400.00
OPTSTK    ,LT        ,24/11/2022,00001240.00,PE      ,00000000.10,00000000.10,00000000.10,00000000.10,000000000003000,             3000,              010,              009,        3720300.00,            300.00
OPTSTK    ,LT        ,24/11/2022,00001500.00,PE      ,00000001.00,00000001.00,00000001.00,00000001.00,000000000000000,              300,              001,              001,         450300.00,            300.00
OPTSTK    ,LT        ,24/11/2022,00001600.00,CE      ,00000355.00,00000365.00,00000355.00,00000365.00,000000000004200,             3300,              011,              010,        6471060.00,        1191060.00
OPTSTK    ,LT        ,24/11/2022,00001600.00,PE      ,00000000.90,00000001.15,00000000.10,00000001.15,000000000004200,             3900,              013,              012,        6243555.00,           3555.00
OPTSTK    ,LT        ,24/11/2022,00001680.00,PE      ,00000003.30,00000003.50,00000003.30,00000003.50,000000000000300,              600,              002,              002,        1010040.00,           2040.00
OPTSTK    ,LT        ,24/11/2022,00001700.00,CE      ,00000263.00,00000264.00,00000261.00,00000261.00,000000000007800,             1500,              005,              005,        2944500.00,         394500.00
OPTSTK    ,LT        ,24/11/2022,00001700.00,PE      ,00000003.85,00000004.70,00000003.30,00000003.65,000000000102900,            65100,              217,              171,      110926500.00,         256500.00
OPTSTK    ,LT        ,24/11/2022,00001720.00,CE      ,00000252.00,00000252.00,00000252.00,00000252.00,000000000001200,             1200,              004,              002,        2366400.00,         302400.00
OPTSTK    ,LT        ,24/11/2022,00001740.00,CE      ,00000215.00,00000215.00,00000215.00,00000215.00,000000000000300,              300,              001,              001,         586500.00,          64500.00
OPTSTK    ,LT        ,24/11/2022,00001740.00,PE      ,00000001.55,00000001.55,00000001.55,00000001.55,000000000000300,              300,              001,              001,         522465.00,            465.00
OPTSTK    ,LT        ,24/11/2022,00001800.00,CE      ,00000174.00,00000182.00,00000167.80,00000175.00,000000000021600,             6600,              022,              021,       13017255.00,        1137255.00
OPTSTK    ,LT        ,24/11/2022,00001800.00,PE      ,00000009.05,00000010.35,00000007.20,00000007.50,000000000195000,           210000,              700,              533,      379840065.00,        1840065.00
OPTSTK    ,LT        ,24/11/2022,00001820.00,PE      ,00000010.65,00000012.60,00000009.25,00000009.65,000000000022500,            32100,              107,              094,       58775895.00,         353895.00
OPTSTK    ,LT        ,24/11/2022,00001840.00,CE      ,00000143.00,00000144.00,00000139.00,00000142.55,000000000036900,            36900,              123,              036,       73120800.00,        5224800.00
OPTSTK    ,LT        ,24/11/2022,00001840.00,PE      ,00000014.00,00000016.20,00000011.30,00000012.15,000000000061800,           110700,              369,              288,      205206480.00,        1518480.00
OPTSTK    ,LT        ,24/11/2022,00001860.00,CE      ,00000120.00,00000128.00,00000119.40,00000128.00,000000000020700,            24900,              083,              061,       49379175.00,        3065175.00
OPTSTK    ,LT        ,24/11/2022,00001860.00,PE      ,00000019.00,00000022.00,00000015.00,00000015.60,000000000043200,           137100,              457,              334,      257381040.00,        2375040.00
OPTSTK    ,LT        ,24/11/2022,00001880.00,PE      ,00000066.95,00000066.95,00000019.40,00000020.20,000000000063900,            74400,              248,              218,      141557400.00,        1685400.00
OPTSTK    ,LT        ,24/11/2022,00001900.00,CE      ,00000096.95,00000106.25,00000087.95,00000096.50,000000000110700,           102300,              341,              307,      204143415.00,        9773415.00
OPTSTK    ,LT        ,24/11/2022,00001900.00,PE      ,00000032.80,00000032.80,00000024.15,00000025.20,000000000207000,           293400,              978,              841,      565651125.00,        8191125.00
OPTSTK    ,LT        ,24/11/2022,00001920.00,CE      ,00000084.55,00000089.40,00000076.50,00000083.95,000000000041100,            37800,              126,              123,       75682560.00,        3106560.00
OPTSTK    ,LT        ,24/11/2022,00001920.00,PE      ,00000038.00,00000039.05,00000030.95,00000032.30,000000000042900,           105900,              353,              324,      207059085.00,        3731085.00
OPTSTK    ,LT        ,24/11/2022,00001940.00,CE      ,00000065.00,00000081.25,00000064.60,00000071.55,000000000123000,           237900,              793,              716,      478408410.00,       16882410.00
OPTSTK    ,LT        ,24/11/2022,00001940.00,PE      ,00000047.50,00000048.10,00000038.35,00000039.65,000000000041100,           172200,              574,              516,      341535840.00,        7467840.00
OPTSTK    ,LT        ,24/11/2022,00001960.00,CE      ,00000057.35,00000070.50,00000055.00,00000061.05,000000000177000,           663900,             2213,             1966,     1341380595.00,       40136595.00
OPTSTK    ,LT        ,24/11/2022,00001960.00,PE      ,00000056.00,00000058.15,00000046.90,00000049.15,000000000040200,           217800,              726,              680,      438385335.00,       11497335.00
OPTSTK    ,LT        ,24/11/2022,00001980.00,CE      ,00000048.05,00000060.95,00000045.05,00000051.45,000000000067800,           366600,             1222,             1100,      744615075.00,       18747075.00
OPTSTK    ,LT        ,24/11/2022,00001980.00,PE      ,00000064.85,00000068.90,00000057.40,00000059.00,000000000010800,            38400,              128,              123,       78477825.00,        2445825.00
OPTSTK    ,LT        ,24/11/2022,00002000.00,CE      ,00000044.95,00000051.55,00000038.30,00000042.85,000000000488100,          1646100,             5487,             4449,     3362428245.00,       70228245.00
OPTSTK    ,LT        ,24/11/2022,00002000.00,PE      ,00000075.35,00000081.35,00000068.00,00000069.50,000000000069300,            92400,              308,              217,      191736885.00,        6936885.00
OPTSTK    ,LT        ,24/11/2022,00002020.00,CE      ,00000036.55,00000043.00,00000031.80,00000034.80,000000000036600,           136500,              455,              426,      280576290.00,        4846290.00
OPTSTK    ,LT        ,24/11/2022,00002040.00,CE      ,00000029.25,00000037.00,00000023.75,00000028.70,000000000070200,           169200,              564,              477,      350032665.00,        4864665.00
OPTSTK    ,LT        ,24/11/2022,00002060.00,CE      ,00000023.05,00000029.95,00000020.90,00000023.60,000000000038400,            84300,              281,              232,      175621275.00,        1963275.00
OPTSTK    ,LT        ,24/11/2022,00002080.00,CE      ,00000023.00,00000023.00,00000016.80,00000019.05,000000000017700,            36900,              123,              113,       77432700.00,         680700.00
OPTSTK    ,LT        ,24/11/2022,00002100.00,CE      ,00000016.00,00000021.10,00000013.50,00000015.30,000000000221400,           326400,             1088,              841,      690538830.00,        5098830.00
OPTSTK    ,LT        ,24/11/2022,00002100.00,PE      ,00000148.00,00000148.50,00000148.00,00000148.50,000000000003300,              900,              003,              003,        2023485.00,         133485.00
OPTSTK    ,LT        ,24/11/2022,00002120.00,CE      ,00000015.50,00000015.70,00000010.70,00000012.50,000000000006600,             4200,              014,              014,        8955300.00,          51300.00
OPTSTK    ,LT        ,24/11/2022,00002140.00,CE      ,00000011.35,00000012.80,00000008.35,00000009.75,000000000021300,            32400,              108,              097,       69647220.00,         311220.00
OPTSTK    ,LT        ,24/11/2022,00002160.00,CE      ,00000007.25,00000007.25,00000007.25,00000007.25,000000000000300,              300,              001,              001,         650175.00,           2175.00
OPTSTK    ,LT        ,24/11/2022,00002200.00,CE      ,00000005.00,00000007.25,00000004.00,00000004.95,000000000061800,           108600,              362,              317,      239454630.00,         534630.00
OPTSTK    ,LT        ,24/11/2022,00002240.00,CE      ,00000003.50,00000003.85,00000000.30,00000003.10,000000000008700,             9600,              032,              031,       21529860.00,          25860.00
OPTSTK    ,LT        ,24/11/2022,00002240.00,PE      ,00000275.00,00000276.00,00000271.00,00000271.00,000000000005100,             5100,              017,              016,       12826800.00,        1402800.00
OPTSTK    ,LT        ,29/12/2022,00001900.00,PE      ,00000072.00,00000072.00,00000037.05,00000038.90,000000000004200,             4200,              014,              010,        8163030.00,         183030.00
OPTSTK    ,LT        ,29/12/2022,00002000.00,CE      ,00000061.10,00000067.20,00000061.10,00000066.00,000000000003600,             5100,              017,              015,       10526385.00,         326385.00
OPTSTK    ,LTI       ,27/10/2022,00003800.00,PE      ,00000000.05,00000000.05,00000000.05,00000000.05,000000000036600,              150,              001,              001,         570007.50,              7.50
OPTSTK    ,LTI       ,27/10/2022,00004000.00,PE      ,00000000.05,00000000.05,00000000.05,00000000.05,000000000025200,              450,              003,              003,        1800022.50,             22.50
OPTSTK    ,LTI       ,27/10/2022,00004200.00,PE      ,00000000.05,00000000.10,00000000.05,00000000.05,000000000012750,             1350,              009,              004,        5670075.00,             75.00
OPTSTK    ,LTI       ,27/10/2022,00004300.00,PE      ,00000000.05,00000000.05,00000000.05,00000000.05,000000000009300,             2100,              014,              010,        9030105.00,            105.00
OPTSTK    ,LTI       ,27/10/2022,00004400.00,CE      ,00000326.00,00000326.00,00000310.00,00000310.00,000000000004800,              300,              002,              002,        1415400.00,          95400.00
OPTSTK    ,LTI       ,27/10/2022,00004400.00,PE      ,00000000.05,00000001.45,00000000.05,00000000.05,000000000008550,             2250,              015,              011,        9900660.00,            660.00
OPTSTK    ,LTI       ,27/10/2022,00004500.00,CE      ,00000230.00,00000230.00,00000144.90,00000166.20,000000000014250,             3600,              024,              023,       16925370.00,         725370.00
OPTSTK    ,LTI       ,27/10/2022,00004500.00,PE      ,00000000.20,00000000.80,00000000.05,00000000.10,000000000017850,            12900,              086,              051,       58052407.50,           2407.50
OPTSTK    ,LTI       ,27/10/2022,00004600.00,CE      ,00000163.00,00000163.00,00000052.15,00000065.75,000000000019350,             8550,              057,              056,       40176502.50,         846502.50
OPTSTK    ,LTI       ,27/10/2022,00004600.00,PE      ,00000000.60,00000004.00,00000000.25,00000000.30,000000000018900,            26100,              174,              117,      120105525.00,          45525.00
OPTSTK    ,LTI       ,27/10/2022,00004700.00,CE      ,00000095.00,00000095.00,00000000.10,00000000.20,000000000014400,            56400,              376,              325,      266076907.50,         996907.50
OPTSTK    ,LTI       ,27/10/2022,00004700.00,PE      ,00000001.90,00000058.65,00000001.55,00000032.75,000000000012750,            71100,              474,              378,      335337435.00,        1167435.00
OPTSTK    ,LTI       ,27/10/2022,00004800.00,CE      ,00000024.95,00000024.95,00000000.05,00000000.20,000000000010800,            45450,              303,              244,      218356965.00,         196965.00
OPTSTK    ,LTI       ,27/10/2022,00004800.00,PE      ,00000026.40,00000149.00,00000022.50,00000123.50,000000000002100,             5100,              034,              033,       24937545.00,         457545.00
OPTSTK    ,LTI       ,27/10/2022,00004900.00,CE      ,00000005.05,00000005.05,00000000.05,00000000.10,000000000009000,            41100,              274,              185,      201457027.50,          67027.50
OPTSTK    ,LTI       ,27/10/2022,00004900.00,PE      ,00000197.00,00000230.00,00000190.00,00000230.00,000000000001350,             1350,              009,              009,        6879300.00,         264300.00
OPTSTK    ,LTI       ,27/10/2022,00005000.00,CE      ,00000001.00,00000001.00,00000000.05,00000000.10,000000000029700,            24900,              166,              104,      124505835.00,           5835.00
OPTSTK    ,LTI       ,27/10/2022,00005000.00,PE      ,00000288.10,00000339.00,00000287.10,00000339.00,000000000003600,              750,              005,              005,        3979665.00,         229665.00
OPTSTK    ,LTI       ,27/10/2022,00005100.00,CE      ,00000000.45,00000000.90,00000000.05,00000000.05,000000000014850,             8850,              059,              022,       45135915.00,            915.00
OPTSTK    ,LTI       ,27/10/2022,00005200.00,CE      ,00000000.55,00000000.55,00000000.05,00000000.05,000000000022050,             6600,              044,              030,       34321725.00,           1725.00
OPTSTK    ,LTI       ,27/10/2022,00005200.00,PE      ,00000482.00,00000482.00,00000482.00,00000482.00,000000000002250,              150,              001,              001,         852300.00,          72300.00
OPTSTK    ,LTI       ,27/10/2022,00005300.00,CE      ,00000000.45,00000000.45,00000000.05,00000000.05,000000000024300,              750,              005,              004,        3975157.50,            157.50
OPTSTK    ,LTI       ,27/10/2022,00005400.00,CE      ,00000000.75,00000000.75,00000000.05,00000000.05,000000000021300,             2700,              018,              009,       14580262.50,            262.50
OPTSTK    ,LTI       ,27/10/2022,00005500.00,CE      ,00000000.10,00000000.15,00000000.05,00000000.05,000000000056250,             1200,              008,              007,        6600097.50,             97.50
OPTSTK    ,LTI       ,27/10/2022,00005500.00,PE      ,00000855.00,00000860.00,00000855.00,00000860.00,000000000000600,              300,              002,              002,        1907250.00,         257250.00
OPTSTK    ,LTI       ,27/10/2022,00005700.00,CE      ,00000000.10,00000000.10,00000000.05,00000000.05,000000000005100,              300,              002,              002,        1710022.50,             22.50
OPTSTK    ,LTI       ,24/11/2022,00004000.00,PE      ,00000012.60,00000012.60,00000008.45,00000010.25,000000000009450,             7050,              047,              043,       28270365.00,          70365.00
OPTSTK    ,LTI       ,24/11/2022,00004200.00,PE      ,00000039.55,00000039.55,00000020.85,00000024.50,000000000003450,             2550,              017,              012,       10773802.50,          63802.50
OPTSTK    ,LTI       ,24/11/2022,00004300.00,PE      ,00000036.00,00000039.85,00000036.00,00000039.00,000000000003150,             1350,              009,              008,        5857065.00,          52065.00
OPTSTK    ,LTI       ,24/11/2022,00004400.00,CE      ,00000333.75,00000333.75,00000333.75,00000333.75,000000000000900,              150,              001,              001,         710062.50,          50062.50
OPTSTK    ,LTI       ,24/11/2022,00004400.00,PE      ,00000052.95,00000063.95,00000052.00,00000060.80,000000000001050,             1500,              010,              010,        6686310.00,          86310.00
OPTSTK    ,LTI       ,24/11/2022,00004500.00,CE      ,00000350.30,00000350.30,00000264.00,00000264.00,000000000000750,              600,              004,              003,        2881245.00,         181245.00
OPTSTK    ,LTI       ,24/11/2022,00004500.00,PE      ,00000070.00,00000096.40,00000065.85,00000086.00,000000000008700,            15450,              103,              090,       70753237.50,        1228237.50
OPTSTK    ,LTI       ,24/11/2022,00004600.00,CE      ,00000240.00,00000240.00,00000207.00,00000220.70,000000000001500,             1950,              013,              013,        9399015.00,         429015.00
OPTSTK    ,LTI       ,24/11/2022,00004600.00,PE      ,00000140.65,00000140.65,00000100.50,00000129.50,000000000003900,             5400,              036,              036,       25460340.00,         620340.00
OPTSTK    ,LTI       ,24/11/2022,00004700.00,CE      ,00000200.00,00000200.00,00000151.25,00000164.70,000000000009450,            23250,              155,              153,      113253487.50,        3978487.50
OPTSTK    ,LTI       ,24/11/2022,00004700.00,PE      ,00000180.95,00000187.95,00000120.55,00000169.60,000000000004650,            27450,              183,              114,      133446352.50,        4431352.50
OPTSTK    ,LTI       ,24/11/2022,00004800.00,CE      ,00000182.95,00000183.00,00000112.35,00000122.30,000000000054300,           104550,              697,              619,      515829487.50,       13989487.50
OPTSTK    ,LTI       ,24/11/2022,00004800.00,PE      ,00000179.10,00000244.95,00000179.10,00000229.30,000000000007350,            15150,              101,              088,       75836422.50,        3116422.50
OPTSTK    ,LTI       ,24/11/2022,00004900.00,CE      ,00000114.95,00000117.00,00000078.00,00000085.45,000000000011550,            25050,              167,              163,      125083725.00,        2338725.00
OPTSTK    ,LTI       ,24/11/2022,00004900.00,PE      ,00000268.00,00000268.00,00000260.00,00000260.00,000000000000600,              600,              004,              004,        3097500.00,         157500.00
OPTSTK    ,LTI       ,24/11/2022,00005000.00,CE      ,00000080.25,00000084.05,00000054.00,00000059.25,000000000042150,            69450,              463,              393,      351784702.50,        4534702.50
OPTSTK    ,LTI       ,24/11/2022,00005000.00,PE      ,00000306.35,00000375.00,00000301.10,00000366.80,000000000005250,             3750,              025,              022,       20089815.00,        1339815.00
OPTSTK    ,LTI       ,24/11/2022,00005100.00,CE      ,00000056.50,00000057.25,00000036.95,00000041.60,000000000011550,            27150,              181,              143,      139661190.00,        1196190.00
OPTSTK    ,LTI       ,24/11/2022,00005200.00,CE      ,00000045.00,00000045.00,00000026.05,00000029.40,000000000014100,            13200,              088,              079,       69028635.00,         388635.00
OPTSTK    ,LTI       ,24/11/2022,00005200.00,PE      ,00000486.20,00000486.20,00000480.00,00000486.00,000000000001650,              450,              003,              003,        2557830.00,         217830.00
OPTSTK    ,LTI       ,24/11/2022,00005300.00,CE      ,00000023.95,00000023.95,00000018.45,00000018.45,000000000001050,             1050,              007,              005,        5585460.00,          20460.00
OPTSTK    ,LTI       ,24/11/2022,00005400.00,CE      ,00000018.00,00000021.45,00000011.00,00000012.00,000000000006900,             4200,              028,              027,       22737442.50,          57442.50
OPTSTK    ,LTI       ,24/11/2022,00005500.00,CE      ,00000014.00,00000014.60,00000008.85,00000009.90,000000000015750,            15600,              104,              086,       85962322.50,         162322.50
OPTSTK    ,LTI       ,24/11/2022,00005500.00,PE      ,00000829.00,00000829.00,00000829.00,00000829.00,000000000000600,              300,              002,              002,        1898700.00,         248700.00
OPTSTK    ,LTI       ,24/11/2022,00005700.00,CE      ,00000007.60,00000007.60,00000005.10,00000006.00,000000000002850,             1350,              009,              009,        7703715.00,           8715.00
OPTSTK    ,LTTS      ,27/10/2022,00002500.00,CE      ,00001030.75,00001030.75,00001030.75,00001030.75,000000000000200,              200,              001,              001,         706150.00,         206150.00
OPTSTK    ,LTTS      ,27/10/2022,00002500.00,PE      ,00000001.00,00000001.00,00000001.00,00000001.00,000000000000200,              200,              001,              001,         500200.00,            200.00
OPTSTK    ,LTTS      ,27/10/2022,00002800.00,PE      ,00000000.05,00000000.05,00000000.05,00000000.05,000000000000600,              200,              001,              001,         560010.00,             10.00
OPTSTK    ,LTTS      ,27/10/2022,00003000.00,PE      ,00000000.05,00000000.05,00000000.05,00000000.05,000000000019400,             1600,              008,              007,        4800080.00,             80.00
OPTSTK    ,LTTS      ,27/10/2022,00003100.00,PE      ,00000000.05,00000000.20,00000000.05,00000000.20,000000000015200,             2400,              012,              009,        7440360.00,            360.00
OPTSTK    ,LTTS      ,27/10/2022,00003200.00,PE      ,00000000.05,00000000.75,00000000.05,00000000.15,000000000028000,             7600,              038,              022,       24321710.00,           1710.00
OPTSTK    ,LTTS      ,27/10/2022,00003300.00,PE      ,00000000.20,00000001.15,00000000.05,00000000.05,000000000027800,             8200,              041,              034,       27062320.00,           2320.00
OPTSTK    ,LTTS      ,27/10/2022,00003350.00,PE      ,00000000.15,00000000.15,00000000.05,00000000.05,000000000007000,             1400,              007,              003,        4690150.00,            150.00
OPTSTK    ,LTTS      ,27/10/2022,00003400.00,CE      ,00000146.00,00000146.00,00000111.00,00000111.00,000000000011400,             7000,              035,              027,       24684770.00,         884770.00
OPTSTK    ,LTTS      ,27/10/2022,00003400.00,PE      ,00000000.65,00000002.05,00000000.05,00000000.05,000000000019400,            53600,              268,              208,      182296690.00,          56690.00
OPTSTK    ,LTTS      ,27/10/2022,00003450.00,CE      ,00000100.20,00000100.20,00000044.65,00000060.00,000000000003600,             1800,              009,              009,        6344070.00,         134070.00
OPTSTK    ,LTTS      ,27/10/2022,00003450.00,PE      ,00000001.00,00000004.00,00000000.05,00000000.10,000000000008200,            18600,              093,              067,       64190790.00,          20790.00
OPTSTK    ,LTTS      ,27/10/2022,00003500.00,CE      ,00000049.75,00000072.45,00000006.50,00000017.50,000000000014000,            59800,              299,              252,      210888030.00,        1588030.00
OPTSTK    ,LTTS      ,27/10/2022,00003500.00,PE      ,00000005.00,00000030.30,00000000.15,00000013.20,000000000013600,            96800,              484,              444,      339725640.00,         925640.00
OPTSTK    ,LTTS      ,27/10/2022,00003550.00,CE      ,00000030.65,00000030.70,00000000.05,00000000.65,000000000008200,            61000,              305,              284,      216868420.00,         318420.00
OPTSTK    ,LTTS      ,27/10/2022,00003550.00,PE      ,00000020.80,00000063.70,00000020.80,00000041.15,000000000002800,             3400,              017,              016,       12218810.00,         148810.00
OPTSTK    ,LTTS      ,27/10/2022,00003600.00,CE      ,00000008.85,00000012.10,00000000.05,00000000.30,000000000042400,           342800,             1714,             1458,     1235050370.00,         970370.00
OPTSTK    ,LTTS      ,27/10/2022,00003600.00,PE      ,00000070.00,00000110.00,00000054.65,00000101.35,000000000022800,            11400,              057,              046,       41997400.00,         957400.00
OPTSTK    ,LTTS      ,27/10/2022,00003650.00,CE      ,00000003.65,00000003.90,00000000.05,00000000.10,000000000012800,            94200,              471,              330,      343921440.00,          91440.00
OPTSTK    ,LTTS      ,27/10/2022,00003650.00,PE      ,00000134.00,00000147.00,00000105.00,00000147.00,000000000005400,             3600,              018,              018,       13608230.00,         468230.00
OPTSTK    ,LTTS      ,27/10/2022,00003700.00,CE      ,00000001.85,00000001.90,00000000.05,00000000.05,000000000058400,           141400,              707,              451,      523280480.00,         100480.00
OPTSTK    ,LTTS      ,27/10/2022,00003700.00,PE      ,00000154.00,00000206.85,00000154.00,00000190.80,000000000007200,             2200,              011,              010,        8540370.00,         400370.00
OPTSTK    ,LTTS      ,27/10/2022,00003750.00,CE      ,00000000.95,00000000.95,00000000.05,00000000.05,000000000012000,            18200,              091,              062,       68255570.00,           5570.00
OPTSTK    ,LTTS      ,27/10/2022,00003750.00,PE      ,00000203.35,00000203.35,00000203.35,00000203.35,000000000000200,              200,              001,              001,         790670.00,          40670.00
OPTSTK    ,LTTS      ,27/10/2022,00003800.00,CE      ,00000000.10,00000000.75,00000000.05,00000000.10,000000000018800,            24800,              124,              074,       94243830.00,           3830.00
