DATE,INSTRUMENT,UNDERLYING,EXPIRY DATE,MTM SETTLEMENT PRICE
31-OCT-2022,FUTSTK,HEROMOTOCO,25-JAN-2023,2694.70
31-OCT-2022,FUTSTK,HINDALCO,03-NOV-2022,405.90
31-OCT-2022,FUTSTK,HINDALCO,10-NOV-2022,406.40
31-OCT-2022,FUTSTK,HINDALCO,17-NOV-2022,406.90
31-OCT-2022,FUTSTK,HINDALCO,24-NOV-2022,406.50
31-OCT-2022,FUTSTK,HINDALCO,01-DEC-2022,407.95
31-OCT-2022,FUTSTK,HINDALCO,08-DEC-2022,408.45
31-OCT-2022,FUTSTK,HINDALCO,15-DEC-2022,408.95
31-OCT-2022,FUTSTK,HINDALCO,29-DEC-2022,408.35
31-OCT-2022,FUTSTK,HINDALCO,25-JAN-2023,411.95
31-OCT-2022,FUTSTK,HINDCOPPER,03-NOV-2022,103.05
31-OCT-2022,FUTSTK,HINDCOPPER,10-NOV-2022,103.20
31-OCT-2022,FUTSTK,HINDCOPPER,17-NOV-2022,103.35
31-OCT-2022,FUTSTK,HINDCOPPER,24-NOV-2022,103.55
31-OCT-2022,FUTSTK,HINDCOPPER,01-DEC-2022,103.60
31-OCT-2022,FUTSTK,HINDCOPPER,08-DEC-2022,103.70
31-OCT-2022,FUTSTK,HINDCOPPER,29-DEC-2022,104.05
31-OCT-2022,FUTSTK,HINDCOPPER,25-JAN-2023,104.60
31-OCT-2022,FUTSTK,HINDPETRO,03-NOV-2022,214.00
31-OCT-2022,FUTSTK,HINDPETRO,10-NOV-2022,214.25
31-OCT-2022,FUTSTK,HINDPETRO,17-NOV-2022,214.50
31-OCT-2022,FUTSTK,HINDPETRO,24-NOV-2022,214.75
31-OCT-2022,FUTSTK,HINDPETRO,01-DEC-2022,215.05
31-OCT-2022,FUTSTK,HINDPETRO,08-DEC-2022,215.35
31-OCT-2022,FUTSTK,HINDPETRO,15-DEC-2022,215.60
31-OCT-2022,FUTSTK,HINDPETRO,29-DEC-2022,215.40
31-OCT-2022,FUTSTK,HINDPETRO,25-JAN-2023,216.55
31-OCT-2022,FUTSTK,HINDUNILVR,03-NOV-2022,2551.85
31-OCT-2022,FUTSTK,HINDUNILVR,10-NOV-2022,2555.00
31-OCT-2022,FUTSTK,HINDUNILVR,17-NOV-2022,2558.15
31-OCT-2022,FUTSTK,HINDUNILVR,24-NOV-2022,2547.90
31-OCT-2022,FUTSTK,HINDUNILVR,01-DEC-2022,2564.70
31-OCT-2022,FUTSTK,HINDUNILVR,08-DEC-2022,2567.90
31-OCT-2022,FUTSTK,HINDUNILVR,15-DEC-2022,2571.15
31-OCT-2022,FUTSTK,HINDUNILVR,29-DEC-2022,2559.90
31-OCT-2022,FUTSTK,HINDUNILVR,25-JAN-2023,2590.05
31-OCT-2022,FUTSTK,HONAUT,03-NOV-2022,39353.15
31-OCT-2022,FUTSTK,HONAUT,10-NOV-2022,39401.55
31-OCT-2022,FUTSTK,HONAUT,17-NOV-2022,39450.00
31-OCT-2022,FUTSTK,HONAUT,24-NOV-2022,39517.55
31-OCT-2022,FUTSTK,HONAUT,01-DEC-2022,39551.15
31-OCT-2022,FUTSTK,HONAUT,08-DEC-2022,39600.75
31-OCT-2022,FUTSTK,HONAUT,29-DEC-2022,39749.80
31-OCT-2022,FUTSTK,HONAUT,25-JAN-2023,39942.25
31-OCT-2022,FUTSTK,IBULHSGFIN,03-NOV-2022,129.45
31-OCT-2022,FUTSTK,IBULHSGFIN,10-NOV-2022,129.60
31-OCT-2022,FUTSTK,IBULHSGFIN,17-NOV-2022,129.75
31-OCT-2022,FUTSTK,IBULHSGFIN,24-NOV-2022,130.15
31-OCT-2022,FUTSTK,IBULHSGFIN,01-DEC-2022,130.10
31-OCT-2022,FUTSTK,IBULHSGFIN,08-DEC-2022,130.25
31-OCT-2022,FUTSTK,IBULHSGFIN,15-DEC-2022,130.40
31-OCT-2022,FUTSTK,IBULHSGFIN,29-DEC-2022,130.65
31-OCT-2022,FUTSTK,IBULHSGFIN,25-JAN-2023,131.15
31-OCT-2022,FUTSTK,ICICIBANK,03-NOV-2022,909.20
31-OCT-2022,FUTSTK,ICICIBANK,10-NOV-2022,910.30
31-OCT-2022,FUTSTK,ICICIBANK,17-NOV-2022,911.45
31-OCT-2022,FUTSTK,ICICIBANK,24-NOV-2022,913.65
31-OCT-2022,FUTSTK,ICICIBANK,01-DEC-2022,913.75
31-OCT-2022,FUTSTK,ICICIBANK,08-DEC-2022,914.90
31-OCT-2022,FUTSTK,ICICIBANK,15-DEC-2022,916.05
31-OCT-2022,FUTSTK,ICICIBANK,29-DEC-2022,917.95
31-OCT-2022,FUTSTK,ICICIBANK,25-JAN-2023,922.55
31-OCT-2022,FUTSTK,ICICIGI,03-NOV-2022,1170.60
31-OCT-2022,FUTSTK,ICICIGI,10-NOV-2022,1172.05
31-OCT-2022,FUTSTK,ICICIGI,17-NOV-2022,1173.45
31-OCT-2022,FUTSTK,ICICIGI,24-NOV-2022,1176.70
31-OCT-2022,FUTSTK,ICICIGI,01-DEC-2022,1176.50
31-OCT-2022,FUTSTK,ICICIGI,08-DEC-2022,1177.95
31-OCT-2022,FUTSTK,ICICIGI,29-DEC-2022,1180.95
31-OCT-2022,FUTSTK,ICICIGI,25-JAN-2023,1188.10
31-OCT-2022,FUTSTK,ICICIPRULI,03-NOV-2022,507.85
31-OCT-2022,FUTSTK,ICICIPRULI,10-NOV-2022,508.45
31-OCT-2022,FUTSTK,ICICIPRULI,17-NOV-2022,509.10
31-OCT-2022,FUTSTK,ICICIPRULI,24-NOV-2022,510.00
31-OCT-2022,FUTSTK,ICICIPRULI,01-DEC-2022,510.40
31-OCT-2022,FUTSTK,ICICIPRULI,08-DEC-2022,511.05
31-OCT-2022,FUTSTK,ICICIPRULI,15-DEC-2022,511.65
31-OCT-2022,FUTSTK,ICICIPRULI,29-DEC-2022,511.55
31-OCT-2022,FUTSTK,ICICIPRULI,25-JAN-2023,515.45
31-OCT-2022,FUTSTK,IDEA,03-NOV-2022,8.55
31-OCT-2022,FUTSTK,IDEA,10-NOV-2022,8.60
31-OCT-2022,FUTSTK,IDEA,17-NOV-2022,8.60
31-OCT-2022,FUTSTK,IDEA,24-NOV-2022,8.65
31-OCT-2022,FUTSTK,IDEA,01-DEC-2022,8.60
31-OCT-2022,FUTSTK,IDEA,08-DEC-2022,8.65
31-OCT-2022,FUTSTK,IDEA,15-DEC-2022,8.65
31-OCT-2022,FUTSTK,IDEA,29-DEC-2022,8.70
31-OCT-2022,FUTSTK,IDEA,25-JAN-2023,8.70
31-OCT-2022,FUTSTK,IDFC,03-NOV-2022,77.50
31-OCT-2022,FUTSTK,IDFC,10-NOV-2022,77.60
31-OCT-2022,FUTSTK,IDFC,17-NOV-2022,77.70
31-OCT-2022,FUTSTK,IDFC,24-NOV-2022,77.85
31-OCT-2022,FUTSTK,IDFC,01-DEC-2022,77.90
31-OCT-2022,FUTSTK,IDFC,08-DEC-2022,78.00
31-OCT-2022,FUTSTK,IDFC,29-DEC-2022,78.15
31-OCT-2022,FUTSTK,IDFC,25-JAN-2023,78.65
31-OCT-2022,FUTSTK,IDFCFIRSTB,03-NOV-2022,56.15
31-OCT-2022,FUTSTK,IDFCFIRSTB,10-NOV-2022,56.20
31-OCT-2022,FUTSTK,IDFCFIRSTB,17-NOV-2022,56.30
31-OCT-2022,FUTSTK,IDFCFIRSTB,24-NOV-2022,56.20
31-OCT-2022,FUTSTK,IDFCFIRSTB,01-DEC-2022,56.45
31-OCT-2022,FUTSTK,IDFCFIRSTB,08-DEC-2022,56.50
31-OCT-2022,FUTSTK,IDFCFIRSTB,15-DEC-2022,56.55
31-OCT-2022,FUTSTK,IDFCFIRSTB,29-DEC-2022,56.50
31-OCT-2022,FUTSTK,IDFCFIRSTB,25-JAN-2023,57.00
31-OCT-2022,FUTSTK,IEX,03-NOV-2022,140.00
31-OCT-2022,FUTSTK,IEX,10-NOV-2022,140.15
31-OCT-2022,FUTSTK,IEX,17-NOV-2022,140.35
31-OCT-2022,FUTSTK,IEX,24-NOV-2022,140.35
31-OCT-2022,FUTSTK,IEX,01-DEC-2022,140.70
31-OCT-2022,FUTSTK,IEX,08-DEC-2022,140.85
31-OCT-2022,FUTSTK,IEX,29-DEC-2022,141.00
31-OCT-2022,FUTSTK,IEX,25-JAN-2023,141.50
31-OCT-2022,FUTSTK,IGL,03-NOV-2022,428.50
31-OCT-2022,FUTSTK,IGL,10-NOV-2022,429.00
31-OCT-2022,FUTSTK,IGL,17-NOV-2022,429.55
31-OCT-2022,FUTSTK,IGL,24-NOV-2022,429.55
31-OCT-2022,FUTSTK,IGL,01-DEC-2022,430.65
31-OCT-2022,FUTSTK,IGL,08-DEC-2022,431.20
31-OCT-2022,FUTSTK,IGL,15-DEC-2022,431.75
31-OCT-2022,FUTSTK,IGL,29-DEC-2022,431.10
31-OCT-2022,FUTSTK,IGL,25-JAN-2023,434.90
31-OCT-2022,FUTSTK,INDHOTEL,03-NOV-2022,334.00
31-OCT-2022,FUTSTK,INDHOTEL,10-NOV-2022,334.40
31-OCT-2022,FUTSTK,INDHOTEL,17-NOV-2022,334.80
31-OCT-2022,FUTSTK,INDHOTEL,24-NOV-2022,334.70
31-OCT-2022,FUTSTK,INDHOTEL,01-DEC-2022,335.70
31-OCT-2022,FUTSTK,INDHOTEL,08-DEC-2022,336.10
31-OCT-2022,FUTSTK,INDHOTEL,29-DEC-2022,335.85
31-OCT-2022,FUTSTK,INDHOTEL,25-JAN-2023,339.00
31-OCT-2022,FUTSTK,INDIACEM,03-NOV-2022,241.25
31-OCT-2022,FUTSTK,INDIACEM,10-NOV-2022,241.55
31-OCT-2022,FUTSTK,INDIACEM,17-NOV-2022,241.85
31-OCT-2022,FUTSTK,INDIACEM,24-NOV-2022,242.55
31-OCT-2022,FUTSTK,INDIACEM,01-DEC-2022,242.45
31-OCT-2022,FUTSTK,INDIACEM,08-DEC-2022,242.75
31-OCT-2022,FUTSTK,INDIACEM,29-DEC-2022,243.45
31-OCT-2022,FUTSTK,INDIACEM,25-JAN-2023,244.85
31-OCT-2022,FUTSTK,INDIAMART,03-NOV-2022,4593.80
31-OCT-2022,FUTSTK,INDIAMART,10-NOV-2022,4599.45
31-OCT-2022,FUTSTK,INDIAMART,17-NOV-2022,4605.10
31-OCT-2022,FUTSTK,INDIAMART,24-NOV-2022,4574.45
31-OCT-2022,FUTSTK,INDIAMART,01-DEC-2022,4616.90
31-OCT-2022,FUTSTK,INDIAMART,08-DEC-2022,4622.70
31-OCT-2022,FUTSTK,INDIAMART,29-DEC-2022,4498.10
31-OCT-2022,FUTSTK,INDIAMART,25-JAN-2023,4443.40
31-OCT-2022,FUTSTK,INDIGO,03-NOV-2022,1782.65
31-OCT-2022,FUTSTK,INDIGO,10-NOV-2022,1784.85
31-OCT-2022,FUTSTK,INDIGO,17-NOV-2022,1787.05
31-OCT-2022,FUTSTK,INDIGO,24-NOV-2022,1791.00
31-OCT-2022,FUTSTK,INDIGO,01-DEC-2022,1791.65
31-OCT-2022,FUTSTK,INDIGO,08-DEC-2022,1793.85
31-OCT-2022,FUTSTK,INDIGO,15-DEC-2022,1796.10
31-OCT-2022,FUTSTK,INDIGO,29-DEC-2022,1798.90
31-OCT-2022,FUTSTK,INDIGO,25-JAN-2023,1809.35
31-OCT-2022,FUTSTK,INDUSINDBK,03-NOV-2022,1143.25
31-OCT-2022,FUTSTK,INDUSINDBK,10-NOV-2022,1144.70
31-OCT-2022,FUTSTK,INDUSINDBK,17-NOV-2022,1146.10
31-OCT-2022,FUTSTK,INDUSINDBK,24-NOV-2022,1149.25
31-OCT-2022,FUTSTK,INDUSINDBK,01-DEC-2022,1149.00
31-OCT-2022,FUTSTK,INDUSINDBK,08-DEC-2022,1150.45
31-OCT-2022,FUTSTK,INDUSINDBK,15-DEC-2022,1151.90
31-OCT-2022,FUTSTK,INDUSINDBK,29-DEC-2022,1155.15
31-OCT-2022,FUTSTK,INDUSINDBK,25-JAN-2023,1160.40
31-OCT-2022,FUTSTK,INDUSTOWER,03-NOV-2022,185.60
31-OCT-2022,FUTSTK,INDUSTOWER,10-NOV-2022,185.85
31-OCT-2022,FUTSTK,INDUSTOWER,17-NOV-2022,186.05
31-OCT-2022,FUTSTK,INDUSTOWER,24-NOV-2022,186.45
31-OCT-2022,FUTSTK,INDUSTOWER,01-DEC-2022,186.55
31-OCT-2022,FUTSTK,INDUSTOWER,08-DEC-2022,186.80
31-OCT-2022,FUTSTK,INDUSTOWER,15-DEC-2022,187.00
31-OCT-2022,FUTSTK,INDUSTOWER,29-DEC-2022,186.60
31-OCT-2022,FUTSTK,INDUSTOWER,25-JAN-2023,186.85
31-OCT-2022,FUTSTK,INFY,03-NOV-2022,1538.50
31-OCT-2022,FUTSTK,INFY,10-NOV-2022,1540.35
31-OCT-2022,FUTSTK,INFY,17-NOV-2022,1542.25
31-OCT-2022,FUTSTK,INFY,24-NOV-2022,1545.05
31-OCT-2022,FUTSTK,INFY,01-DEC-2022,1546.20
31-OCT-2022,FUTSTK,INFY,08-DEC-2022,1548.15
31-OCT-2022,FUTSTK,INFY,15-DEC-2022,1550.10
31-OCT-2022,FUTSTK,INFY,29-DEC-2022,1550.60
31-OCT-2022,FUTSTK,INFY,25-JAN-2023,1559.20
31-OCT-2022,FUTSTK,INTELLECT,03-NOV-2022,431.85
31-OCT-2022,FUTSTK,INTELLECT,10-NOV-2022,432.40
31-OCT-2022,FUTSTK,INTELLECT,17-NOV-2022,432.90
31-OCT-2022,FUTSTK,INTELLECT,24-NOV-2022,434.45
31-OCT-2022,FUTSTK,INTELLECT,01-DEC-2022,434.00
31-OCT-2022,FUTSTK,INTELLECT,08-DEC-2022,434.55
31-OCT-2022,FUTSTK,INTELLECT,29-DEC-2022,435.15
31-OCT-2022,FUTSTK,INTELLECT,25-JAN-2023,438.30
31-OCT-2022,FUTSTK,IOC,03-NOV-2022,68.30
31-OCT-2022,FUTSTK,IOC,10-NOV-2022,68.40
31-OCT-2022,FUTSTK,IOC,17-NOV-2022,68.45
31-OCT-2022,FUTSTK,IOC,24-NOV-2022,68.70
31-OCT-2022,FUTSTK,IOC,01-DEC-2022,68.65
31-OCT-2022,FUTSTK,IOC,08-DEC-2022,68.75
31-OCT-2022,FUTSTK,IOC,15-DEC-2022,68.80
31-OCT-2022,FUTSTK,IOC,29-DEC-2022,68.95
31-OCT-2022,FUTSTK,IOC,25-JAN-2023,69.25
31-OCT-2022,FUTSTK,IPCALAB,03-NOV-2022,905.60
31-OCT-2022,FUTSTK,IPCALAB,10-NOV-2022,906.70
31-OCT-2022,FUTSTK,IPCALAB,17-NOV-2022,907.85
31-OCT-2022,FUTSTK,IPCALAB,24-NOV-2022,907.00
31-OCT-2022,FUTSTK,IPCALAB,01-DEC-2022,910.15
31-OCT-2022,FUTSTK,IPCALAB,08-DEC-2022,911.30
31-OCT-2022,FUTSTK,IPCALAB,29-DEC-2022,914.70
31-OCT-2022,FUTSTK,IPCALAB,25-JAN-2023,919.15
31-OCT-2022,FUTSTK,IRCTC,03-NOV-2022,741.60
31-OCT-2022,FUTSTK,IRCTC,10-NOV-2022,742.50
31-OCT-2022,FUTSTK,IRCTC,17-NOV-2022,743.45
31-OCT-2022,FUTSTK,IRCTC,24-NOV-2022,737.85
31-OCT-2022,FUTSTK,IRCTC,01-DEC-2022,745.35
31-OCT-2022,FUTSTK,IRCTC,08-DEC-2022,746.30
31-OCT-2022,FUTSTK,IRCTC,29-DEC-2022,727.90
31-OCT-2022,FUTSTK,IRCTC,25-JAN-2023,720.15
31-OCT-2022,FUTSTK,ITC,03-NOV-2022,348.85
31-OCT-2022,FUTSTK,ITC,10-NOV-2022,349.30
31-OCT-2022,FUTSTK,ITC,17-NOV-2022,349.70
31-OCT-2022,FUTSTK,ITC,24-NOV-2022,349.75
31-OCT-2022,FUTSTK,ITC,01-DEC-2022,350.60
31-OCT-2022,FUTSTK,ITC,08-DEC-2022,351.05
31-OCT-2022,FUTSTK,ITC,15-DEC-2022,351.50
31-OCT-2022,FUTSTK,ITC,29-DEC-2022,351.15
31-OCT-2022,FUTSTK,ITC,25-JAN-2023,353.20
31-OCT-2022,FUTSTK,JINDALSTEL,03-NOV-2022,460.10
31-OCT-2022,FUTSTK,JINDALSTEL,10-NOV-2022,460.70
31-OCT-2022,FUTSTK,JINDALSTEL,17-NOV-2022,461.25
31-OCT-2022,FUTSTK,JINDALSTEL,24-NOV-2022,461.15
31-OCT-2022,FUTSTK,JINDALSTEL,01-DEC-2022,462.45
31-OCT-2022,FUTSTK,JINDALSTEL,08-DEC-2022,463.00
31-OCT-2022,FUTSTK,JINDALSTEL,15-DEC-2022,463.60
31-OCT-2022,FUTSTK,JINDALSTEL,29-DEC-2022,462.60
31-OCT-2022,FUTSTK,JINDALSTEL,25-JAN-2023,463.95
31-OCT-2022,FUTSTK,JKCEMENT,03-NOV-2022,2714.10
31-OCT-2022,FUTSTK,JKCEMENT,10-NOV-2022,2717.45
31-OCT-2022,FUTSTK,JKCEMENT,17-NOV-2022,2720.80
31-OCT-2022,FUTSTK,JKCEMENT,24-NOV-2022,2718.25
31-OCT-2022,FUTSTK,JKCEMENT,01-DEC-2022,2727.75
31-OCT-2022,FUTSTK,JKCEMENT,08-DEC-2022,2731.15
31-OCT-2022,FUTSTK,JKCEMENT,29-DEC-2022,2741.45
31-OCT-2022,FUTSTK,JKCEMENT,25-JAN-2023,2754.75
31-OCT-2022,FUTSTK,JSWSTEEL,03-NOV-2022,674.35
31-OCT-2022,FUTSTK,JSWSTEEL,10-NOV-2022,675.15
31-OCT-2022,FUTSTK,JSWSTEEL,17-NOV-2022,676.00
31-OCT-2022,FUTSTK,JSWSTEEL,24-NOV-2022,677.90
31-OCT-2022,FUTSTK,JSWSTEEL,01-DEC-2022,677.70
31-OCT-2022,FUTSTK,JSWSTEEL,08-DEC-2022,678.55
31-OCT-2022,FUTSTK,JSWSTEEL,15-DEC-2022,679.40
31-OCT-2022,FUTSTK,JSWSTEEL,29-DEC-2022,680.35
31-OCT-2022,FUTSTK,JSWSTEEL,25-JAN-2023,684.40
31-OCT-2022,FUTSTK,JUBLFOOD,03-NOV-2022,610.30
31-OCT-2022,FUTSTK,JUBLFOOD,10-NOV-2022,611.05
31-OCT-2022,FUTSTK,JUBLFOOD,17-NOV-2022,611.80
31-OCT-2022,FUTSTK,JUBLFOOD,24-NOV-2022,614.10
31-OCT-2022,FUTSTK,JUBLFOOD,01-DEC-2022,613.35
31-OCT-2022,FUTSTK,JUBLFOOD,08-DEC-2022,614.15
31-OCT-2022,FUTSTK,JUBLFOOD,15-DEC-2022,614.90
31-OCT-2022,FUTSTK,JUBLFOOD,29-DEC-2022,614.00
31-OCT-2022,FUTSTK,JUBLFOOD,25-JAN-2023,619.45
31-OCT-2022,FUTSTK,KOTAKBANK,03-NOV-2022,1902.95
31-OCT-2022,FUTSTK,KOTAKBANK,10-NOV-2022,1905.30
31-OCT-2022,FUTSTK,KOTAKBANK,17-NOV-2022,1907.65
31-OCT-2022,FUTSTK,KOTAKBANK,24-NOV-2022,1907.15
31-OCT-2022,FUTSTK,KOTAKBANK,01-DEC-2022,1912.55
31-OCT-2022,FUTSTK,KOTAKBANK,08-DEC-2022,1914.95
31-OCT-2022,FUTSTK,KOTAKBANK,15-DEC-2022,1917.35
31-OCT-2022,FUTSTK,KOTAKBANK,29-DEC-2022,1915.80
31-OCT-2022,FUTSTK,KOTAKBANK,25-JAN-2023,1922.10
31-OCT-2022,FUTSTK,L&TFH,03-NOV-2022,81.15
31-OCT-2022,FUTSTK,L&TFH,10-NOV-2022,81.25
31-OCT-2022,FUTSTK,L&TFH,17-NOV-2022,81.35
31-OCT-2022,FUTSTK,L&TFH,24-NOV-2022,81.60
31-OCT-2022,FUTSTK,L&TFH,01-DEC-2022,81.55
31-OCT-2022,FUTSTK,L&TFH,08-DEC-2022,81.65
31-OCT-2022,FUTSTK,L&TFH,15-DEC-2022,81.80
31-OCT-2022,FUTSTK,L&TFH,29-DEC-2022,81.90
31-OCT-2022,FUTSTK,L&TFH,25-JAN-2023,82.40
31-OCT-2022,FUTSTK,LALPATHLAB,03-NOV-2022,2564.50
31-OCT-2022,FUTSTK,LALPATHLAB,10-NOV-2022,2567.70
31-OCT-2022,FUTSTK,LALPATHLAB,17-NOV-2022,2570.85
31-OCT-2022,FUTSTK,LALPATHLAB,24-NOV-2022,2553.35
31-OCT-2022,FUTSTK,LALPATHLAB,01-DEC-2022,2577.40
31-OCT-2022,FUTSTK,LALPATHLAB,08-DEC-2022,2580.65
31-OCT-2022,FUTSTK,LALPATHLAB,29-DEC-2022,2488.15
31-OCT-2022,FUTSTK,LALPATHLAB,25-JAN-2023,2602.90
31-OCT-2022,FUTSTK,LAURUSLABS,03-NOV-2022,454.80
31-OCT-2022,FUTSTK,LAURUSLABS,10-NOV-2022,455.35
31-OCT-2022,FUTSTK,LAURUSLABS,17-NOV-2022,455.95
31-OCT-2022,FUTSTK,LAURUSLABS,24-NOV-2022,456.70
31-OCT-2022,FUTSTK,LAURUSLABS,01-DEC-2022,457.10
31-OCT-2022,FUTSTK,LAURUSLABS,08-DEC-2022,457.65
31-OCT-2022,FUTSTK,LAURUSLABS,29-DEC-2022,458.65
31-OCT-2022,FUTSTK,LAURUSLABS,25-JAN-2023,461.00
31-OCT-2022,FUTSTK,LICHSGFIN,03-NOV-2022,405.55
31-OCT-2022,FUTSTK,LICHSGFIN,10-NOV-2022,406.05
31-OCT-2022,FUTSTK,LICHSGFIN,17-NOV-2022,406.55
31-OCT-2022,FUTSTK,LICHSGFIN,24-NOV-2022,406.40
31-OCT-2022,FUTSTK,LICHSGFIN,01-DEC-2022,407.55
31-OCT-2022,FUTSTK,LICHSGFIN,08-DEC-2022,408.10
31-OCT-2022,FUTSTK,LICHSGFIN,15-DEC-2022,408.60
31-OCT-2022,FUTSTK,LICHSGFIN,29-DEC-2022,407.85
31-OCT-2022,FUTSTK,LICHSGFIN,25-JAN-2023,411.60
31-OCT-2022,FUTSTK,LT,03-NOV-2022,2024.25
31-OCT-2022,FUTSTK,LT,10-NOV-2022,2026.75
31-OCT-2022,FUTSTK,LT,17-NOV-2022,2029.20
31-OCT-2022,FUTSTK,LT,24-NOV-2022,2034.50
31-OCT-2022,FUTSTK,LT,01-DEC-2022,2034.40
31-OCT-2022,FUTSTK,LT,08-DEC-2022,2036.95
31-OCT-2022,FUTSTK,LT,15-DEC-2022,2039.50
31-OCT-2022,FUTSTK,LT,29-DEC-2022,2041.95
31-OCT-2022,FUTSTK,LT,25-JAN-2023,2049.10
31-OCT-2022,FUTSTK,LTI,03-NOV-2022,4742.35
31-OCT-2022,FUTSTK,LTI,10-NOV-2022,4748.20
31-OCT-2022,FUTSTK,LTI,17-NOV-2022,4754.05
31-OCT-2022,FUTSTK,LTI,24-NOV-2022,4755.55
31-OCT-2022,FUTSTK,LTI,01-DEC-2022,4766.25
31-OCT-2022,FUTSTK,LTI,08-DEC-2022,4772.20
31-OCT-2022,FUTSTK,LTI,29-DEC-2022,4757.60
31-OCT-2022,FUTSTK,LTI,25-JAN-2023,4813.35
31-OCT-2022,FUTSTK,LTTS,03-NOV-2022,3540.80
31-OCT-2022,FUTSTK,LTTS,10-NOV-2022,3545.15
31-OCT-2022,FUTSTK,LTTS,17-NOV-2022,3549.50
31-OCT-2022,FUTSTK,LTTS,24-NOV-2022,3535.75
31-OCT-2022,FUTSTK,LTTS,01-DEC-2022,3558.60
31-OCT-2022,FUTSTK,LTTS,08-DEC-2022,3563.05
31-OCT-2022,FUTSTK,LTTS,29-DEC-2022,3514.40
31-OCT-2022,FUTSTK,LTTS,25-JAN-2023,3593.80
31-OCT-2022,FUTSTK,LUPIN,03-NOV-2022,699.40
31-OCT-2022,FUTSTK,LUPIN,10-NOV-2022,700.25
31-OCT-2022,FUTSTK,LUPIN,17-NOV-2022,701.10
31-OCT-2022,FUTSTK,LUPIN,24-NOV-2022,701.05
31-OCT-2022,FUTSTK,LUPIN,01-DEC-2022,702.90
31-OCT-2022,FUTSTK,LUPIN,08-DEC-2022,703.80
31-OCT-2022,FUTSTK,LUPIN,15-DEC-2022,704.65
31-OCT-2022,FUTSTK,LUPIN,29-DEC-2022,704.00
31-OCT-2022,FUTSTK,LUPIN,25-JAN-2023,709.85
31-OCT-2022,FUTSTK,M&M,03-NOV-2022,1349.30
31-OCT-2022,FUTSTK,M&M,10-NOV-2022,1350.95
31-OCT-2022,FUTSTK,M&M,17-NOV-2022,1352.60
31-OCT-2022,FUTSTK,M&M,24-NOV-2022,1353.40
31-OCT-2022,FUTSTK,M&M,01-DEC-2022,1356.05
31-OCT-2022,FUTSTK,M&M,08-DEC-2022,1357.75
31-OCT-2022,FUTSTK,M&M,15-DEC-2022,1359.45
31-OCT-2022,FUTSTK,M&M,29-DEC-2022,1359.35
31-OCT-2022,FUTSTK,M&M,25-JAN-2023,1365.80
31-OCT-2022,FUTSTK,M&MFIN,03-NOV-2022,202.15
31-OCT-2022,FUTSTK,M&MFIN,10-NOV-2022,202.40
31-OCT-2022,FUTSTK,M&MFIN,17-NOV-2022,202.60
31-OCT-2022,FUTSTK,M&MFIN,24-NOV-2022,200.65
31-OCT-2022,FUTSTK,M&MFIN,01-DEC-2022,203.15
31-OCT-2022,FUTSTK,M&MFIN,08-DEC-2022,203.40
31-OCT-2022,FUTSTK,M&MFIN,15-DEC-2022,203.65
31-OCT-2022,FUTSTK,M&MFIN,29-DEC-2022,199.60
31-OCT-2022,FUTSTK,M&MFIN,25-JAN-2023,205.15
31-OCT-2022,FUTSTK,MANAPPURAM,03-NOV-2022,105.40
31-OCT-2022,FUTSTK,MANAPPURAM,10-NOV-2022,105.50
31-OCT-2022,FUTSTK,MANAPPURAM,17-NOV-2022,105.65
31-OCT-2022,FUTSTK,MANAPPURAM,24-NOV-2022,105.30
31-OCT-2022,FUTSTK,MANAPPURAM,01-DEC-2022,105.90
31-OCT-2022,FUTSTK,MANAPPURAM,08-DEC-2022,106.05
31-OCT-2022,FUTSTK,MANAPPURAM,15-DEC-2022,106.15
31-OCT-2022,FUTSTK,MANAPPURAM,29-DEC-2022,105.75
31-OCT-2022,FUTSTK,MANAPPURAM,25-JAN-2023,106.95
31-OCT-2022,FUTSTK,MARICO,03-NOV-2022,524.85
31-OCT-2022,FUTSTK,MARICO,10-NOV-2022,525.50
31-OCT-2022,FUTSTK,MARICO,17-NOV-2022,526.15
31-OCT-2022,FUTSTK,MARICO,24-NOV-2022,526.30
31-OCT-2022,FUTSTK,MARICO,01-DEC-2022,527.50
31-OCT-2022,FUTSTK,MARICO,08-DEC-2022,528.15
31-OCT-2022,FUTSTK,MARICO,15-DEC-2022,528.80
31-OCT-2022,FUTSTK,MARICO,29-DEC-2022,527.25
31-OCT-2022,FUTSTK,MARICO,25-JAN-2023,532.70
31-OCT-2022,FUTSTK,MARUTI,03-NOV-2022,9532.60
31-OCT-2022,FUTSTK,MARUTI,10-NOV-2022,9544.30
31-OCT-2022,FUTSTK,MARUTI,17-NOV-2022,9556.05
31-OCT-2022,FUTSTK,MARUTI,24-NOV-2022,9553.65
31-OCT-2022,FUTSTK,MARUTI,01-DEC-2022,9580.55
31-OCT-2022,FUTSTK,MARUTI,08-DEC-2022,9592.55
31-OCT-2022,FUTSTK,MARUTI,15-DEC-2022,9604.60
31-OCT-2022,FUTSTK,MARUTI,29-DEC-2022,9598.40
31-OCT-2022,FUTSTK,MARUTI,25-JAN-2023,9641.90
31-OCT-2022,FUTSTK,MCDOWELL-N,03-NOV-2022,896.85
31-OCT-2022,FUTSTK,MCDOWELL-N,10-NOV-2022,897.95
31-OCT-2022,FUTSTK,MCDOWELL-N,17-NOV-2022,899.05
