DATE,INSTRUMENT,UNDERLYING,EXPIRY DATE,MTM SETTLEMENT PRICE
03-NOV-2022,OPTSTK,BEL,,109.95
03-NOV-2022,OPTSTK,BERGEPAINT,,606.70
03-NOV-2022,OPTSTK,BHARATFORG,,857.20
03-NOV-2022,OPTSTK,BHARTIARTL,,818.65
03-NOV-2022,OPTSTK,BHEL,,75.35
03-NOV-2022,OPTSTK,BIOCON,,279.75
03-NOV-2022,OPTSTK,BOSCHLTD,,16557.60
03-NOV-2022,OPTSTK,BPCL,,305.10
03-NOV-2022,OPTSTK,BRITANNIA,,3748.00
03-NOV-2022,OPTSTK,BSOFT,,278.00
03-NOV-2022,OPTSTK,CANBK,,295.05
03-NOV-2022,OPTSTK,CANFINHOME,,521.15
03-NOV-2022,OPTSTK,CHAMBLFERT,,310.30
03-NOV-2022,OPTSTK,CHOLAFIN,,758.55
03-NOV-2022,OPTSTK,CIPLA,,1162.95
03-NOV-2022,OPTSTK,COALINDIA,,246.20
03-NOV-2022,OPTSTK,COFORGE,,3794.40
03-NOV-2022,OPTSTK,COLPAL,,1589.10
03-NOV-2022,OPTSTK,CONCOR,,796.05
03-NOV-2022,OPTSTK,COROMANDEL,,983.85
03-NOV-2022,OPTSTK,CROMPTON,,363.45
03-NOV-2022,OPTSTK,CUB,,187.75
03-NOV-2022,OPTSTK,CUMMINSIND,,1330.85
03-NOV-2022,OPTSTK,DABUR,,555.90
03-NOV-2022,OPTSTK,DALBHARAT,,1653.65
03-NOV-2022,OPTSTK,DEEPAKNTR,,2319.30
03-NOV-2022,OPTSTK,DELTACORP,,222.45
03-NOV-2022,OPTSTK,DIVISLAB,,3781.25
03-NOV-2022,OPTSTK,DIXON,,4533.60
03-NOV-2022,OPTSTK,DLF,,384.75
03-NOV-2022,OPTSTK,DRREDDY,,4590.10
03-NOV-2022,OPTSTK,EICHERMOT,,3675.25
03-NOV-2022,OPTSTK,ESCORTS,,2013.15
03-NOV-2022,OPTSTK,EXIDEIND,,164.85
03-NOV-2022,OPTSTK,FEDERALBNK,,137.25
03-NOV-2022,OPTSTK,FSL,,103.65
03-NOV-2022,OPTSTK,GAIL,,90.55
03-NOV-2022,OPTSTK,GLENMARK,,422.85
03-NOV-2022,OPTSTK,GMRINFRA,,37.45
03-NOV-2022,OPTSTK,GNFC,,704.05
03-NOV-2022,OPTSTK,GODREJCP,,831.75
03-NOV-2022,OPTSTK,GODREJPROP,,1250.35
03-NOV-2022,OPTSTK,GRANULES,,378.65
03-NOV-2022,OPTSTK,GRASIM,,1745.65
03-NOV-2022,OPTSTK,GSPL,,225.35
03-NOV-2022,OPTSTK,GUJGASLTD,,516.60
03-NOV-2022,OPTSTK,HAL,,2545.15
03-NOV-2022,OPTSTK,HAVELLS,,1207.10
03-NOV-2022,OPTSTK,HCLTECH,,1045.15
03-NOV-2022,OPTSTK,HDFC,,2489.90
03-NOV-2022,OPTSTK,HDFCAMC,,2098.20
03-NOV-2022,OPTSTK,HDFCBANK,,1507.60
03-NOV-2022,OPTSTK,HDFCLIFE,,545.40
03-NOV-2022,OPTSTK,HEROMOTOCO,,2646.35
03-NOV-2022,OPTSTK,HINDALCO,,410.35
03-NOV-2022,OPTSTK,HINDCOPPER,,104.90
03-NOV-2022,OPTSTK,HINDPETRO,,211.05
03-NOV-2022,OPTSTK,HINDUNILVR,,2546.35
03-NOV-2022,OPTSTK,HONAUT,,40283.45
03-NOV-2022,OPTSTK,IBULHSGFIN,,127.55
03-NOV-2022,OPTSTK,ICICIBANK,,908.65
03-NOV-2022,OPTSTK,ICICIGI,,1165.20
03-NOV-2022,OPTSTK,ICICIPRULI,,519.15
03-NOV-2022,OPTSTK,IDEA,,8.55
03-NOV-2022,OPTSTK,IDFC,,78.10
03-NOV-2022,OPTSTK,IDFCFIRSTB,,57.20
03-NOV-2022,OPTSTK,IEX,,143.95
03-NOV-2022,OPTSTK,IGL,,419.65
03-NOV-2022,OPTSTK,INDHOTEL,,339.95
03-NOV-2022,OPTSTK,INDIACEM,,244.25
03-NOV-2022,OPTSTK,INDIAMART,,4717.80
03-NOV-2022,OPTSTK,INDIGO,,1803.20
03-NOV-2022,OPTSTK,INDUSINDBK,,1148.00
03-NOV-2022,OPTSTK,INDUSTOWER,,187.80
03-NOV-2022,OPTSTK,INFY,,1530.75
03-NOV-2022,OPTSTK,INTELLECT,,416.30
03-NOV-2022,OPTSTK,IOC,,68.70
03-NOV-2022,OPTSTK,IPCALAB,,908.45
03-NOV-2022,OPTSTK,IRCTC,,751.40
03-NOV-2022,OPTSTK,ITC,,353.70
03-NOV-2022,OPTSTK,JINDALSTEL,,468.85
03-NOV-2022,OPTSTK,JKCEMENT,,2808.15
03-NOV-2022,OPTSTK,JSWSTEEL,,680.20
03-NOV-2022,OPTSTK,JUBLFOOD,,608.40
03-NOV-2022,OPTSTK,KOTAKBANK,,1900.15
03-NOV-2022,OPTSTK,L&TFH,,82.35
03-NOV-2022,OPTSTK,LALPATHLAB,,2616.95
03-NOV-2022,OPTSTK,LAURUSLABS,,477.95
03-NOV-2022,OPTSTK,LICHSGFIN,,369.90
03-NOV-2022,OPTSTK,LT,,2008.65
03-NOV-2022,OPTSTK,LTI,,4839.00
03-NOV-2022,OPTSTK,LTTS,,3624.00
03-NOV-2022,OPTSTK,LUPIN,,712.15
03-NOV-2022,OPTSTK,M&M,,1335.40
03-NOV-2022,OPTSTK,M&MFIN,,219.90
03-NOV-2022,OPTSTK,MANAPPURAM,,105.35
03-NOV-2022,OPTSTK,MARICO,,539.65
03-NOV-2022,OPTSTK,MARUTI,,9238.80
03-NOV-2022,OPTSTK,MCDOWELL-N,,893.25
03-NOV-2022,OPTSTK,MCX,,1502.80
03-NOV-2022,OPTSTK,METROPOLIS,,1707.75
03-NOV-2022,OPTSTK,MFSL,,720.20
03-NOV-2022,OPTSTK,MGL,,887.10
03-NOV-2022,OPTSTK,MINDTREE,,3497.95
03-NOV-2022,OPTSTK,MOTHERSON,,64.55
03-NOV-2022,OPTSTK,MPHASIS,,1989.65
03-NOV-2022,OPTSTK,MRF,,90658.95
03-NOV-2022,OPTSTK,MUTHOOTFIN,,1058.25
03-NOV-2022,OPTSTK,NATIONALUM,,71.00
03-NOV-2022,OPTSTK,NAUKRI,,3931.75
03-NOV-2022,OPTSTK,NAVINFLUOR,,4497.65
03-NOV-2022,OPTSTK,NESTLEIND,,20423.35
03-NOV-2022,OPTSTK,NMDC,,110.60
03-NOV-2022,OPTSTK,NTPC,,178.15
03-NOV-2022,OPTSTK,OBEROIRLTY,,931.35
03-NOV-2022,OPTSTK,OFSS,,2975.30
03-NOV-2022,OPTSTK,ONGC,,136.40
03-NOV-2022,OPTSTK,PAGEIND,,49531.00
03-NOV-2022,OPTSTK,PEL,,895.90
03-NOV-2022,OPTSTK,PERSISTENT,,3755.45
03-NOV-2022,OPTSTK,PETRONET,,209.15
03-NOV-2022,OPTSTK,PFC,,116.80
03-NOV-2022,OPTSTK,PIDILITIND,,2643.55
03-NOV-2022,OPTSTK,PIIND,,3245.55
03-NOV-2022,OPTSTK,PNB,,41.30
03-NOV-2022,OPTSTK,POLYCAB,,2750.75
03-NOV-2022,OPTSTK,POWERGRID,,228.05
03-NOV-2022,OPTSTK,PVR,,1781.20
03-NOV-2022,OPTSTK,RAIN,,170.55
03-NOV-2022,OPTSTK,RAMCOCEM,,716.00
03-NOV-2022,OPTSTK,RBLBANK,,134.90
03-NOV-2022,OPTSTK,RECLTD,,104.15
03-NOV-2022,OPTSTK,RELIANCE,,2555.15
03-NOV-2022,OPTSTK,SAIL,,81.30
03-NOV-2022,OPTSTK,SBICARD,,829.15
03-NOV-2022,OPTSTK,SBILIFE,,1276.05
03-NOV-2022,OPTSTK,SBIN,,584.90
03-NOV-2022,OPTSTK,SHREECEM,,22815.70
03-NOV-2022,OPTSTK,SIEMENS,,2891.55
03-NOV-2022,OPTSTK,SRF,,2554.25
03-NOV-2022,OPTSTK,SRTRANSFIN,,1240.25
03-NOV-2022,OPTSTK,SUNPHARMA,,1044.20
03-NOV-2022,OPTSTK,SUNTV,,544.70
03-NOV-2022,OPTSTK,SYNGENE,,639.15
03-NOV-2022,OPTSTK,TATACHEM,,1131.30
03-NOV-2022,OPTSTK,TATACOMM,,1269.95
03-NOV-2022,OPTSTK,TATACONSUM,,762.75
03-NOV-2022,OPTSTK,TATAMOTORS,,416.25
03-NOV-2022,OPTSTK,TATAPOWER,,227.40
03-NOV-2022,OPTSTK,TATASTEEL,,102.00
03-NOV-2022,OPTSTK,TCS,,3206.75
03-NOV-2022,OPTSTK,TECHM,,1052.85
03-NOV-2022,OPTSTK,TITAN,,2763.65
03-NOV-2022,OPTSTK,TORNTPHARM,,1689.55
03-NOV-2022,OPTSTK,TORNTPOWER,,509.80
03-NOV-2022,OPTSTK,TRENT,,1545.50
03-NOV-2022,OPTSTK,TVSMOTOR,,1134.65
03-NOV-2022,OPTSTK,UBL,,1657.75
03-NOV-2022,OPTSTK,ULTRACEMCO,,6728.25
03-NOV-2022,OPTSTK,UPL,,726.20
03-NOV-2022,OPTSTK,VEDL,,302.90
03-NOV-2022,OPTSTK,VOLTAS,,861.25
03-NOV-2022,OPTSTK,WHIRLPOOL,,1518.90
03-NOV-2022,OPTSTK,WIPRO,,388.50
03-NOV-2022,OPTSTK,ZEEL,,267.40
03-NOV-2022,OPTSTK,ZYDUSLIFE,,438.65
